ID_ESCOLA;REDE;VL_OBSERVADO_2023
12017060;Estadual;
12017094;Estadual;
12017205;Municipal;6.6
12017230;Municipal;7.3
12017329;Municipal;
12018821;Municipal;5.6
12028622;Municipal;5.4
12028940;Municipal;6.0
12003930;Estadual;
12004014;Municipal;4.3
12004154;Estadual;6.3
12004170;Estadual;
12004227;Municipal;5.9
12004243;Municipal;4.3
12004367;Estadual;6.2
12004766;Municipal;4.2
12004987;Municipal;4.8
12005037;Estadual;
12069230;Municipal;3.5
12005126;Municipal;4.2
12005240;Estadual;5.7
12000655;Municipal;
12001791;Estadual;
12001805;Estadual;
12001953;Municipal;4.7
12001961;Estadual;
12002046;Estadual;
12002127;Municipal;4.3
12002267;Municipal;4.7
12002399;Municipal;
12031330;Municipal;5.2
12032123;Municipal;4.7
12006580;Municipal;5.7
12006688;Municipal;4.9
12006858;Municipal;5.3
12019240;Municipal;
12027430;Municipal;4.7
12002461;Municipal;
12002674;Municipal;4.4
12002771;Municipal;
12002828;Municipal;3.0
12002887;Municipal;3.7
12002925;Municipal;
12002950;Municipal;4.7
12018902;Municipal;
12021130;Municipal;
12023019;Municipal;4.3
12026336;Municipal;
12026387;Municipal;
12027081;Municipal;
12029807;Municipal;4.1
12010022;Municipal;
12010090;Municipal;6.2
12010154;Municipal;5.7
12010189;Estadual;5.9
12010340;Municipal;3.8
12010391;Estadual;
12010588;Estadual;5.6
12010618;Municipal;
12010626;Municipal;
12010731;Estadual;5.7
12010855;Municipal;
12019135;Estadual;5.1
12023760;Municipal;4.2
12003050;Estadual;
12003417;Municipal;2.9
12003522;Municipal;
12020400;Municipal;4.7
12030040;Municipal;4.1
12011070;Estadual;4.4
12011142;Estadual;
12011150;Estadual;5.5
12011169;Estadual;6.0
12011401;Estadual;6.2
12011410;Federal;7.0
12011509;Estadual;
12011550;Estadual;
12011576;Municipal;
12011606;Municipal;6.5
12011614;Estadual;6.5
12011681;Municipal;6.1
12011711;Estadual;5.8
12011797;Estadual;6.8
12011835;Municipal;
12011851;Municipal;5.1
12011860;Estadual;4.7
12011878;Estadual;6.6
12011894;Estadual;6.7
12011924;Municipal;7.4
12011959;Estadual;7.0
12012009;Municipal;5.6
12012025;Estadual;
12012041;Estadual;
12012050;Estadual;6.5
12012068;Estadual;6.4
12012076;Estadual;5.1
12012092;Estadual;7.2
12012130;Estadual;6.0
12012165;Municipal;8.4
12012211;Municipal;6.9
12012319;Estadual;6.0
12012335;Municipal;
12012378;Estadual;6.9
12012408;Estadual;
12012424;Estadual;5.9
12012505;Estadual;6.6
12012610;Estadual;6.2
12012629;Estadual;5.5
12012661;Estadual;6.9
12012670;Estadual;5.4
12012718;Estadual;
12012769;Municipal;7.9
12012815;Estadual;7.0
12012823;Estadual;5.2
12012874;Estadual;7.3
12012947;Municipal;5.3
12012963;Municipal;6.2
12012998;Estadual;7.1
12013005;Municipal;6.5
12013048;Municipal;5.6
12013056;Municipal;7.1
12013064;Municipal;5.7
12013080;Municipal;
12013099;Municipal;7.8
12013226;Estadual;6.0
12013242;Estadual;
12013293;Estadual;
12013404;Estadual;
12013455;Estadual;6.8
12013471;Estadual;
12013498;Estadual;6.7
12013579;Estadual;4.9
12013595;Estadual;3.9
