ID_ESCOLA;REDE;VL_OBSERVADO_2023
26074923;Estadual;4.1
26098822;Estadual;4.9
26067803;Estadual;4.8
26084040;Estadual;4.4
26084201;Estadual;5.5
26025981;Estadual;3.2
26026627;Estadual;4.6
26181649;Estadual;4.0
26033089;Estadual;4.6
26033356;Estadual;5.2
26098911;Privada;
26098920;Estadual;5.2
26099322;Estadual;4.4
26099365;Estadual;3.9
26099489;Estadual;4.5
26099497;Estadual;4.3
26003066;Estadual;4.3
26003210;Estadual;3.7
26003821;Estadual;4.4
26068427;Estadual;4.8
26068508;Estadual;4.7
26132001;Estadual;4.3
26088606;Estadual;4.3
26016540;Estadual;4.5
26016729;Estadual;5.0
26133974;Estadual;4.3
26040948;Estadual;5.4
26040956;Estadual;4.7
26040972;Estadual;4.3
26041200;Estadual;3.6
26323613;Federal;
26419823;Estadual;3.9
26419831;Estadual;
26063522;Estadual;4.4
26063530;Estadual;5.0
26099853;Estadual;4.7
26165783;Estadual;4.2
26075385;Estadual;4.3
26075687;Estadual;4.5
26075733;Estadual;4.6
26075768;Estadual;4.8
26075903;Estadual;5.1
26075911;Estadual;4.9
26075920;Estadual;4.6
26075970;Estadual;4.8
26075997;Estadual;4.8
26076047;Estadual;4.7
26076250;Estadual;4.9
26076357;Estadual;5.0
26132230;Estadual;7.1
26152886;Federal;
26178702;Estadual;
26188538;Estadual;5.5
26093570;Estadual;5.2
26093600;Estadual;4.4
26088851;Estadual;4.1
26088886;Estadual;4.3
26088894;Estadual;4.3
26089238;Estadual;3.7
26089424;Estadual;4.1
26172879;Privada;
26525798;Estadual;5.3
26004453;Estadual;
26525780;Estadual;4.0
26056550;Estadual;4.0
26056577;Estadual;4.9
26056623;Estadual;5.2
26056658;Estadual;5.0
26176882;Estadual;5.7
26076780;Estadual;4.5
26026902;Estadual;4.0
26027615;Estadual;4.1
26027828;Estadual;4.8
26027836;Estadual;4.1
26084317;Estadual;4.4
26105195;Estadual;5.5
26105225;Estadual;
26105250;Estadual;4.7
26105314;Estadual;4.1
26105519;Estadual;4.1
26105810;Privada;
26105888;Estadual;4.0
26187825;Estadual;5.3
26017598;Estadual;4.5
26017750;Estadual;4.6
26027917;Estadual;4.4
26028573;Estadual;3.9
26018020;Estadual;4.5
26130947;Estadual;3.8
26131528;Estadual;4.2
26131668;Estadual;4.4
26131684;Estadual;4.5
26131692;Estadual;4.4
26178028;Estadual;4.7
26004518;Estadual;4.8
26004593;Estadual;4.1
26185059;Estadual;5.0
26041910;Estadual;5.2
26047187;Estadual;4.3
26047365;Estadual;5.2
26106060;Estadual;5.3
26106159;Estadual;4.2
26089505;Estadual;4.5
26089530;Estadual;4.1
26089840;Estadual;
26018314;Estadual;4.6
26106337;Estadual;4.0
26106353;Estadual;4.3
26106388;Estadual;4.6
26089947;Estadual;3.5
26525852;Estadual;4.5
26108801;Estadual;4.3
26108925;Estadual;4.1
26108984;Estadual;4.5
26109042;Estadual;4.7
26109107;Estadual;4.3
26109115;Estadual;4.2
26109360;Estadual;3.9
26109441;Estadual;4.6
26109468;Estadual;4.7
26109506;Estadual;4.0
26110016;Estadual;4.9
26110148;Estadual;4.2
26110199;Estadual;4.4
26110229;Estadual;4.1
26110237;Estadual;4.5
26110245;Estadual;4.6
26110270;Estadual;4.4
26110598;Privada;
26110849;Estadual;4.1
26110857;Estadual;3.9
26110881;Estadual;5.4
26110970;Estadual;3.9
26110997;Estadual;4.7
26111012;Estadual;5.0
26111020;Estadual;3.6
26111071;Estadual;3.7
26111195;Estadual;4.7
26111209;Estadual;4.9
26111225;Estadual;4.7
26111241;Estadual;4.3
26111268;Estadual;4.7
26111284;Estadual;3.7
26111314;Estadual;4.8
26111349;Estadual;4.3
26111357;Estadual;4.3
26111403;Estadual;4.4
26111411;Estadual;3.9
26138590;Privada;
26185946;Estadual;5.4
26525828;Estadual;5.4
26100940;Estadual;4.6
26057743;Estadual;4.7
26042053;Estadual;5.0
26042525;Estadual;4.4
26068729;Estadual;5.2
26068877;Estadual;4.7
26100525;Estadual;4.5
26174464;Estadual;4.9
26077825;Estadual;4.7
26133920;Estadual;4.0
26090058;Estadual;4.1
26090309;Estadual;4.9
26078562;Estadual;
26084791;Estadual;4.7
26037726;Estadual;4.0
26155559;Estadual;4.9
26155567;Estadual;3.6
26078805;Estadual;5.2
26078872;Estadual;4.5
26182106;Estadual;5.2
26069210;Estadual;5.2
26069288;Estadual;4.9
26069318;Estadual;4.9
26069555;Estadual;3.9
26069652;Estadual;
26525801;Estadual;5.5
26090406;Estadual;4.7
26090759;Estadual;3.9
26090767;Estadual;4.2
26408643;Estadual;5.3
26070090;Estadual;4.3
26029243;Estadual;3.9
26100614;Estadual;4.4
26009390;Estadual;4.3
26009617;Estadual;3.6
26010100;Estadual;
26111853;Estadual;4.4
26111870;Estadual;4.5
26111926;Estadual;4.4
26112108;Estadual;5.2
26090864;Estadual;3.7
26090902;Estadual;5.6
26090910;Estadual;4.7
26090970;Estadual;6.4
26112680;Privada;
26112701;Estadual;4.6
26113198;Estadual;4.3
26113210;Estadual;4.0
26113236;Estadual;4.1
26113279;Estadual;3.6
26113325;Estadual;4.2
26113333;Estadual;3.8
26113392;Estadual;4.8
26113538;Estadual;4.3
26113562;Estadual;3.6
26113635;Estadual;4.4
26113660;Estadual;4.4
26113724;Estadual;4.5
26113783;Estadual;4.2
26113805;Estadual;4.4
26113813;Estadual;4.6
26113830;Estadual;4.0
26113856;Estadual;4.4
26113872;Estadual;3.6
26113880;Estadual;4.0
26113929;Estadual;4.2
26113953;Estadual;4.2
26114135;Estadual;
26114496;Estadual;4.3
26114607;Estadual;3.7
26114720;Estadual;4.7
26114852;Estadual;4.3
26114860;Estadual;3.5
26115085;Estadual;
26135490;Privada;
26135555;Estadual;4.6
26136455;Estadual;5.2
26136460;Estadual;4.9
26137190;Privada;
26190737;Estadual;5.1
26320614;Privada;
26070260;Estadual;5.0
26070456;Estadual;4.4
26070618;Estadual;4.0
26033364;Estadual;4.4
26146967;Estadual;3.5
26005107;Estadual;4.3
26005115;Estadual;4.2
26006138;Estadual;3.8
26006499;Estadual;3.9
26548739;Federal;
26101084;Estadual;4.7
26101130;Privada;
26101203;Estadual;4.8
26101599;Estadual;4.1
26101602;Estadual;4.7
26101610;Estadual;4.1
26101653;Estadual;5.9
26167158;Estadual;4.2
26178222;Estadual;5.6
26079593;Estadual;4.7
26148021;Estadual;4.2
26178656;Estadual;5.4
26079739;Estadual;4.2
26010151;Estadual;4.8
26010348;Estadual;
26010607;Estadual;3.5
26070782;Estadual;4.4
26070880;Estadual;4.9
26135400;Estadual;4.1
26091259;Estadual;3.2
26091267;Estadual;4.4
26091291;Estadual;4.1
26091542;Estadual;3.4
26169975;Estadual;3.8
26186004;Estadual;5.1
26115441;Privada;
26115883;Estadual;5.0
26115913;Estadual;5.0
26115964;Estadual;4.2
26115999;Estadual;4.3
26116014;Estadual;4.5
26116308;Estadual;4.3
26116316;Estadual;4.2
26116324;Estadual;4.6
26116359;Estadual;3.9
26116367;Estadual;4.0
26116383;Estadual;3.6
26116391;Estadual;4.2
26116413;Estadual;4.3
26116634;Estadual;4.3
26117010;Estadual;3.4
26117045;Estadual;4.4
26117088;Estadual;
26117258;Estadual;3.8
26117274;Estadual;3.9
26117290;Estadual;4.7
26117436;Privada;
26136489;Estadual;4.9
26168545;Privada;
26181282;Estadual;5.6
26047837;Estadual;4.0
26048078;Estadual;3.8
26058430;Estadual;4.8
26058812;Estadual;4.2
26058952;Estadual;
26058960;Estadual;4.8
26059088;Estadual;5.3
26042037;Estadual;5.1
26042045;Estadual;4.0
26042070;Estadual;5.6
26042312;Estadual;
26154358;Estadual;4.0
26033879;Estadual;4.6
26033909;Privada;
26034280;Federal;
26034298;Estadual;4.6
26034310;Estadual;4.2
26034328;Estadual;4.1
26034336;Estadual;4.7
26034344;Estadual;4.8
26034352;Estadual;5.2
26034360;Estadual;4.1
26034425;Estadual;
26034441;Estadual;4.8
26034476;Estadual;
26034832;Estadual;4.3
26035049;Estadual;4.7
26035073;Estadual;3.9
26035111;Estadual;4.6
26035120;Estadual;5.0
26035138;Estadual;3.6
26035146;Estadual;4.3
26035251;Estadual;4.6
26035316;Estadual;4.8
26035340;Estadual;3.9
26035367;Municipal;
26035502;Estadual;4.0
26035553;Estadual;6.4
26035561;Estadual;3.8
26035600;Estadual;5.0
26035979;Estadual;4.6
26036037;Estadual;4.1
26036045;Estadual;4.5
26036096;Federal;
26036118;Estadual;4.2
26036134;Estadual;3.7
26036169;Estadual;4.3
26036177;Estadual;3.7
26036193;Estadual;4.2
26036207;Estadual;4.1
26036215;Estadual;4.2
26036223;Estadual;4.4
26036266;Estadual;4.3
26036401;Privada;
26138875;Estadual;7.1
26177927;Estadual;4.4
26178095;Estadual;5.0
26186225;Privada;
26187965;Estadual;4.8
26187973;Estadual;5.2
26213800;Estadual;3.8
26059789;Estadual;4.3
26093995;Estadual;4.6
26102153;Estadual;4.7
26102250;Estadual;4.6
26018977;Estadual;6.4
26132735;Estadual;4.7
26107651;Estadual;4.1
26118262;Privada;
26118742;Estadual;4.7
26119730;Estadual;7.5
26120100;Estadual;4.5
26120992;Estadual;5.0
26121247;Estadual;4.0
26121310;Estadual;4.6
26121344;Estadual;3.7
26121514;Privada;
26121654;Estadual;5.2
26121670;Estadual;4.9
26121751;Estadual;5.9
26121816;Estadual;5.7
26121859;Estadual;3.5
26121921;Estadual;4.9
26121948;Estadual;4.2
26122081;Privada;
26122120;Estadual;5.7
26122162;Privada;
26122227;Estadual;4.3
26122260;Estadual;
26122278;Estadual;5.3
26122510;Estadual;4.3
26122677;Estadual;5.1
26122685;Estadual;5.3
26122839;Estadual;4.3
26122847;Estadual;4.4
26122960;Estadual;4.1
26123258;Estadual;4.3
26123282;Estadual;5.1
26123479;Estadual;4.5
26123517;Estadual;4.5
26123533;Estadual;
26123576;Estadual;4.3
26123592;Estadual;4.9
26123703;Estadual;4.3
26123819;Estadual;4.8
26124190;Estadual;5.1
26124297;Federal;
26124432;Estadual;4.3
26124440;Estadual;4.4
26124580;Estadual;4.1
26124599;Estadual;
26124602;Estadual;5.0
26124645;Estadual;4.0
26124653;Estadual;5.0
26124670;Estadual;4.0
26124696;Estadual;4.1
26124785;Estadual;4.1
26124920;Estadual;4.0
26125013;Estadual;4.3
26125048;Estadual;5.0
26125250;Estadual;4.8
26125358;Estadual;4.5
26125641;Estadual;4.7
26125650;Estadual;4.3
26125668;Privada;
26125757;Estadual;5.4
26125781;Estadual;4.7
26125943;Estadual;3.6
26125978;Estadual;4.4
26126010;Estadual;3.8
26126044;Estadual;4.2
26126079;Estadual;5.2
26126109;Estadual;4.6
26126125;Estadual;5.5
26126133;Estadual;4.5
26126141;Estadual;3.4
26126150;Estadual;4.5
26126206;Estadual;4.0
26126214;Estadual;
26126290;Estadual;3.5
26126443;Estadual;4.1
26126605;Estadual;3.7
26126613;Estadual;4.0
26126621;Estadual;3.8
26127091;Privada;
26127300;Estadual;4.6
26127334;Estadual;4.5
26127415;Estadual;5.3
26127423;Estadual;
26127431;Estadual;4.1
26127474;Estadual;4.5
26127512;Estadual;3.6
26127571;Estadual;4.7
26127695;Estadual;4.1
26127741;Estadual;4.2
26128101;Estadual;4.9
26128160;Estadual;
26128179;Estadual;4.0
26128195;Estadual;3.8
26128403;Estadual;4.7
26128420;Estadual;3.7
26128497;Estadual;5.3
26128527;Estadual;3.4
26128586;Estadual;3.3
26128594;Estadual;4.0
26128721;Estadual;4.5
26137631;Privada;
26139618;Federal;6.6
26143330;Privada;
26153084;Privada;
26160307;Privada;
26167115;Privada;
26168154;Privada;
26172712;Estadual;5.2
26173280;Privada;
26176238;Estadual;5.3
26178230;Estadual;6.1
26179610;Estadual;4.7
26179857;Estadual;5.7
26183021;Estadual;5.3
26186241;Estadual;4.3
26188295;Estadual;5.2
26528711;Privada;
26534711;Privada;
26060124;Estadual;4.7
26102552;Estadual;4.8
26102617;Privada;
26102633;Estadual;4.1
26103052;Estadual;4.4
26103370;Estadual;4.2
26103745;Estadual;4.7
26169223;Estadual;3.9
26086077;Estadual;4.3
26305615;Estadual;5.0
26011050;Estadual;3.3
26011069;Estadual;5.3
26011344;Estadual;4.7
26011352;Estadual;3.7
26011611;Estadual;4.7
26011654;Estadual;
26011883;Estadual;
26012081;Estadual;4.9
26175509;Estadual;3.6
26179806;Estadual;5.8
26548747;Federal;
26080516;Estadual;4.3
26061023;Estadual;4.4
26061112;Estadual;4.1
26154803;Estadual;4.0
26019370;Estadual;4.1
26133985;Estadual;4.6
26063891;Estadual;4.5
26063905;Estadual;5.2
26063999;Estadual;4.8
26064006;Estadual;3.8
26064030;Estadual;4.9
26148447;Estadual;4.2
26176254;Estadual;
26169029;Estadual;4.3
26181975;Estadual;3.2
26037599;Estadual;2.8
26037904;Estadual;3.8
26140144;Estadual;3.4
26179997;Estadual;4.3
26183897;Federal;
26064294;Estadual;4.7
26019493;Estadual;4.8
26104083;Estadual;5.0
26061643;Estadual;4.8
26061724;Estadual;4.3
26185660;Estadual;5.3
26366614;Estadual;4.6
26062410;Estadual;4.9
26062585;Estadual;4.1
26062836;Estadual;4.3
26081059;Estadual;4.1
26086638;Estadual;4.5
26104229;Estadual;5.5
26104245;Estadual;3.1
26182084;Estadual;4.2
26012359;Estadual;4.7
26013185;Estadual;4.2
26013436;Estadual;4.6
26185113;Estadual;
26019825;Estadual;4.3
26019922;Estadual;5.4
26019949;Estadual;4.6
26020572;Estadual;5.0
26176262;Estadual;5.9
26129027;Federal;
26129086;Estadual;4.2
26129094;Estadual;4.7
26129124;Estadual;3.3
26129388;Estadual;4.2
26129566;Estadual;4.8
26183030;Estadual;3.9
26185806;Estadual;
26071606;Estadual;4.9
26071673;Estadual;3.6
26020882;Estadual;4.4
26020955;Estadual;5.5
26020963;Estadual;4.3
26020971;Estadual;4.6
26020998;Estadual;
26021820;Estadual;4.2
26021900;Estadual;4.0
26021927;Estadual;5.2
26178192;Estadual;5.2
26183935;Federal;
26013452;Estadual;4.6
26029812;Estadual;3.8
26029910;Estadual;4.6
26525933;Estadual;
26104601;Estadual;4.0
26104920;Estadual;4.6
26169193;Estadual;4.6
26181320;Estadual;4.2
26182092;Estadual;5.1
26008181;Estadual;4.8
26008505;Estadual;4.4
26022850;Estadual;5.5
26064618;Estadual;4.6
26064626;Estadual;4.7
26064642;Estadual;5.1
26065401;Estadual;4.4
26525836;Estadual;5.6
26023245;Estadual;4.2
26023334;Estadual;5.2
26133949;Estadual;6.0
26063280;Estadual;4.0
26063310;Estadual;5.3
26043130;Estadual;3.8
26043335;Estadual;4.7
26043505;Estadual;4.6
26149907;Estadual;3.5
26103834;Estadual;4.5
26065592;Estadual;4.7
26065606;Estadual;4.0
26081180;Estadual;4.4
26038536;Estadual;5.1
26091720;Estadual;4.9
26091828;Estadual;4.3
26091836;Estadual;4.0
26091852;Privada;
26178176;Estadual;5.4
26525810;Estadual;5.5
26066181;Estadual;3.9
26066220;Estadual;
26092298;Estadual;
26092301;Estadual;4.5
26008530;Estadual;4.8
26008548;Estadual;
26008882;Estadual;4.2
26024047;Estadual;4.3
26134085;Estadual;5.5
26048337;Estadual;4.6
26024551;Estadual;6.3
26024578;Estadual;5.0
26024616;Municipal;2.8
26049406;Estadual;5.0
26049422;Estadual;4.1
26014190;Estadual;5.0
26145677;Estadual;4.9
26066572;Estadual;5.1
26092492;Estadual;4.3
26092786;Estadual;4.3
26094789;Federal;
26094800;Estadual;4.5
26094860;Estadual;4.3
26094878;Estadual;4.0
26095289;Estadual;5.4
26095297;Estadual;4.6
26095335;Estadual;4.5
26095530;Estadual;4.3
26095572;Estadual;3.7
26095920;Municipal;
26096072;Estadual;4.4
26105101;Estadual;5.1
27000095;Estadual;4.5
27000710;Estadual;3.7
27041212;Estadual;3.6
27016021;Privada;
27016269;Privada;
27016315;Privada;
27016331;Estadual;4.6
27016366;Estadual;
27016382;Estadual;4.1
27016412;Estadual;4.1
27016420;Estadual;4.2
27016447;Estadual;4.2
27016471;Estadual;4.0
27016480;Estadual;4.3
27016510;Estadual;4.1
27016528;Estadual;4.3
27016579;Estadual;4.3
27017028;Privada;
27047636;Federal;
27048675;Privada;
27051528;Estadual;6.5
27226158;Estadual;4.6
27227189;Privada;
27235009;Privada;
27026337;Estadual;3.9
27034003;Estadual;4.1
27034070;Estadual;3.3
27009459;Estadual;4.2
27050556;Federal;
27226131;Estadual;4.2
27011844;Estadual;3.6
27009742;Estadual;3.7
27041590;Privada;
27041603;Estadual;4.2
27026370;Estadual;4.1
27012115;Estadual;4.2
27026744;Estadual;3.7
27029166;Estadual;3.7
27041921;Estadual;3.6
27051676;Estadual;4.2
27001237;Estadual;4.1
27027082;Estadual;4.2
27027457;Estadual;3.4
27004490;Estadual;4.0
27022277;Estadual;3.7
27017702;Estadual;4.2
27027597;Estadual;3.9
27034240;Estadual;4.1
27042251;Estadual;4.4
27050572;Federal;
27226239;Estadual;3.8
27226328;Estadual;3.7
27018016;Estadual;4.0
27003213;Estadual;4.4
27003221;Estadual;5.0
27003469;Estadual;4.5
27003515;Estadual;3.8
27218279;Privada;
27004740;Estadual;3.4
27012166;Estadual;3.7
27018350;Estadual;3.9
27044726;Estadual;3.8
27018962;Estadual;4.0
27018997;Estadual;3.7
27220087;Estadual;4.0
27022838;Estadual;6.6
27012611;Estadual;4.0
27012620;Estadual;4.0
27012638;Estadual;4.1
27044866;Estadual;3.1
27001407;Estadual;4.6
27001750;Estadual;4.2
27009904;Estadual;3.5
27028380;Estadual;3.9
27032280;Estadual;4.0
27009998;Estadual;4.3
27029107;Estadual;4.0
27029123;Estadual;3.3
27029336;Estadual;4.2
27043436;Estadual;4.1
27019608;Estadual;4.1
27020274;Estadual;3.6
27034585;Privada;
27034836;Estadual;3.5
27034852;Estadual;3.3
27034887;Estadual;3.4
27034909;Privada;
27034917;Estadual;4.0
27035000;Privada;
27035018;Privada;
27035514;Privada;
27035573;Estadual;3.5
27035646;Estadual;4.6
27035697;Estadual;3.8
27035786;Estadual;4.1
27035816;Privada;
27035824;Estadual;3.7
27035840;Estadual;3.0
27035875;Estadual;3.4
27035948;Estadual;4.1
27035980;Estadual;
27036022;Estadual;3.6
27036421;Estadual;2.7
27036448;Estadual;3.4
27036499;Estadual;3.0
27036553;Estadual;4.1
27036561;Estadual;4.1
27036642;Estadual;4.3
27036650;Estadual;
27036677;Estadual;3.8
27036685;Estadual;3.8
27036707;Estadual;
27036782;Estadual;4.1
27036960;Estadual;4.3
27036987;Estadual;4.2
27037010;Estadual;3.9
27037037;Estadual;3.9
27037053;Estadual;3.9
27037088;Estadual;3.5
27037142;Estadual;3.6
27037223;Federal;
27038297;Estadual;4.0
27038483;Estadual;4.0
27038556;Estadual;4.0
27038564;Estadual;3.2
27038637;Estadual;3.7
27038734;Estadual;4.8
27047270;Privada;
27047520;Privada;
27047849;Privada;
27047970;Privada;
27051161;Estadual;4.8
27214915;Privada;
27216608;Estadual;4.3
27218198;Privada;
27218244;Privada;
27220044;Estadual;5.4
27223191;Privada;
27223329;Privada;
27225569;Estadual;4.5
27225674;Estadual;4.4
27225682;Estadual;4.0
27225950;Privada;
27225968;Estadual;4.1
27225984;Privada;
27226271;Estadual;4.2
27226930;Estadual;4.1
27230023;Privada;
27235807;Estadual;4.7
27269000;Privada;
27306011;Privada;
27010074;Estadual;4.1
27010090;Estadual;3.5
27010503;Estadual;3.7
27032566;Estadual;3.5
27047750;Federal;
27005224;Estadual;3.5
27036731;Estadual;3.8
27039412;Estadual;3.8
27219640;Federal;
27354024;Estadual;3.2
27013405;Estadual;4.0
27013502;Estadual;4.3
27002020;Estadual;4.1
27002063;Estadual;3.6
27002616;Estadual;4.4
27029654;Estadual;3.7
27225755;Estadual;3.3
27030105;Estadual;4.1
27013871;Estadual;3.8
27010767;Estadual;3.1
27030245;Estadual;3.8
27047733;Federal;
27051633;Estadual;3.5
27030806;Estadual;3.3
27011100;Estadual;4.4
27011178;Estadual;4.0
27003892;Estadual;3.9
27021467;Estadual;4.5
27011577;Estadual;3.6
27005577;Estadual;4.3
27005852;Estadual;3.7
27013928;Estadual;4.5
27013979;Estadual;4.3
27013995;Estadual;4.2
27014002;Estadual;4.1
27014010;Estadual;3.8
27014029;Estadual;4.7
27014037;Estadual;3.6
27014053;Privada;
27014932;Estadual;3.9
27014959;Estadual;4.0
27015068;Estadual;3.9
27215830;Federal;
27220923;Privada;
27226638;Estadual;4.1
27005984;Estadual;3.5
27006050;Estadual;
27006069;Estadual;3.5
27002950;Estadual;4.5
27003108;Estadual;
27047776;Estadual;3.1
27039560;Estadual;3.8
27033210;Estadual;3.5
27015114;Estadual;4.1
27045145;Estadual;3.3
27045200;Estadual;3.9
27045234;Estadual;3.6
27045250;Estadual;3.7
27045552;Estadual;4.0
27047830;Federal;4.6
27045757;Estadual;3.5
27039595;Estadual;4.1
27039668;Estadual;3.5
27039960;Estadual;4.1
27023087;Estadual;4.1
27003973;Estadual;3.6
27004368;Estadual;4.0
27004376;Estadual;4.4
27047628;Federal;
27006590;Estadual;4.2
27007057;Estadual;3.7
27031063;Estadual;3.9
27031365;Estadual;3.6
27033384;Estadual;3.9
27046303;Estadual;3.5
27046311;Estadual;4.1
27226808;Estadual;4.6
27038629;Estadual;4.3
27040240;Estadual;4.1
27040348;Estadual;4.1
27040607;Estadual;3.9
27040755;Estadual;4.2
27040836;Estadual;3.7
27040860;Estadual;3.7
27040917;Privada;
27226174;Estadual;4.1
27226697;Privada;
27040984;Estadual;4.4
27007090;Estadual;3.5
27007120;Estadual;3.3
27007456;Estadual;3.5
27007960;Estadual;4.0
27007987;Estadual;3.6
27047580;Federal;
27225259;Estadual;5.0
27023516;Estadual;4.1
27021483;Estadual;3.9
27023583;Estadual;4.8
27226468;Estadual;4.3
27008177;Estadual;3.7
27008452;Estadual;4.2
27008479;Estadual;4.0
27032159;Estadual;3.7
27224759;Estadual;3.5
27043592;Privada;
27043622;Estadual;3.9
27043690;Estadual;3.1
27047601;Federal;
27051617;Estadual;4.6
27033880;Estadual;3.6
27020320;Estadual;4.1
27041042;Federal;
27041158;Estadual;4.1
27008827;Estadual;3.9
27015920;Estadual;3.7
27020819;Estadual;4.1
27044211;Estadual;4.5
27353036;Estadual;4.1
27022200;Estadual;4.0
27024016;Estadual;5.2
27024059;Estadual;5.3
27024067;Estadual;
27025047;Estadual;4.3
27025080;Estadual;4.7
27025519;Estadual;3.9
27050580;Federal;5.1
28012631;Estadual;4.2
28005163;Estadual;3.9
28005201;Estadual;3.6
28017242;Privada;
28017366;Privada;
28017480;Privada;
28017773;Privada;
28017781;Privada;
28017838;Estadual;5.0
28017846;Estadual;3.4
28017854;Estadual;4.0
28017862;Estadual;4.4
28017919;Privada;
28017943;Privada;
28017986;Privada;
28018052;Privada;
28018117;Estadual;3.5
28018125;Estadual;
28018320;Estadual;3.3
28018389;Estadual;3.1
28018397;Estadual;4.1
28018400;Estadual;4.8
28018419;Estadual;4.3
28018435;Estadual;4.1
28018451;Estadual;4.4
28018460;Estadual;4.5
28018478;Estadual;4.0
28018486;Estadual;4.0
28018494;Estadual;4.0
28018508;Estadual;3.6
28018516;Estadual;4.3
28018567;Estadual;3.9
28018575;Estadual;3.1
28018702;Estadual;3.7
28018761;Estadual;4.0
28018796;Estadual;3.3
28018818;Estadual;3.3
28018869;Estadual;4.0
28018915;Estadual;4.3
28018940;Estadual;4.2
28019067;Estadual;4.0
28019164;Estadual;3.9
28019180;Estadual;3.1
28019342;Federal;
28019725;Estadual;
28019814;Privada;
28020049;Privada;
28020219;Privada;
28028783;Estadual;4.8
28031911;Estadual;
28031970;Privada;
28032322;Privada;
28032578;Estadual;
28032861;Privada;
28033477;Estadual;
28035127;Privada;
28044401;Privada;
28075420;Privada;
28021797;Estadual;3.6
28006542;Estadual;
28020308;Estadual;
28020340;Estadual;
28022025;Estadual;4.0
28022033;Estadual;5.2
28012720;Estadual;3.6
28012739;Estadual;3.3
28006720;Estadual;4.5
28006739;Estadual;3.1
28012836;Estadual;4.0
28000013;Estadual;4.3
28027434;Estadual;3.5
28034686;Privada;
28014138;Estadual;3.6
28014146;Estadual;2.9
28014600;Privada;
28003551;Estadual;3.3
28016165;Estadual;
28035585;Estadual;
28013018;Estadual;4.2
28022394;Estadual;3.2
28005651;Estadual;4.3
28014693;Estadual;3.4
28024524;Estadual;4.1
28024532;Estadual;
28024540;Estadual;2.8
28024559;Estadual;
28033930;Federal;
28085400;Privada;
28000315;Estadual;2.9
28004060;Estadual;3.6
28000897;Estadual;3.5
28027736;Estadual;3.5
28016300;Estadual;3.9
28000951;Estadual;3.6
28013093;Estadual;3.6
28013158;Estadual;3.9
28025180;Estadual;3.0
28025326;Estadual;4.1
28007000;Estadual;
28007042;Privada;
28007166;Estadual;4.2
28007190;Estadual;3.5
28007816;Estadual;3.9
28033450;Privada;
28034228;Federal;3.6
28022645;Estadual;3.2
28029577;Estadual;3.8
28029771;Privada;
28001150;Estadual;4.0
28025423;Estadual;4.2
28028317;Estadual;3.6
28015002;Estadual;4.8
28029569;Estadual;3.7
28015355;Estadual;3.6
28015444;Estadual;
28015479;Estadual;
28026268;Estadual;
28032195;Estadual;
28011058;Estadual;3.9
28011074;Estadual;3.7
28011082;Estadual;4.2
28011104;Estadual;4.7
28012020;Federal;
28032225;Estadual;3.9
28016319;Estadual;3.2
28007867;Estadual;4.0
28005759;Estadual;
28008227;Estadual;4.3
28032497;Privada;
28016637;Estadual;3.3
28029275;Estadual;2.8
28008235;Estadual;4.5
28001400;Estadual;3.7
28005848;Estadual;3.7
28013247;Estadual;3.8
28013298;Estadual;4.0
28013310;Estadual;
28041801;Estadual;4.5
28004264;Estadual;3.5
28001680;Estadual;3.7
28001699;Estadual;
28034112;Federal;
28006046;Estadual;3.5
28006330;Estadual;3.7
28035690;Estadual;4.4
28013514;Estadual;4.2
28013620;Estadual;4.4
28020421;Estadual;3.2
28020448;Estadual;3.3
28020456;Estadual;
28020464;Estadual;3.7
28020480;Estadual;3.2
28020502;Estadual;3.6
28020529;Estadual;3.3
28020766;Estadual;3.9
28026853;Estadual;3.7
28027744;Estadual;
28032306;Estadual;4.4
28033604;Privada;
28035631;Estadual;4.3
28036069;Estadual;4.6
28110404;Privada;
28015622;Estadual;3.7
28015762;Estadual;
28004582;Estadual;3.6
28023277;Estadual;3.3
28004701;Estadual;3.8
28015983;Estadual;3.5
28002245;Estadual;3.2
28002261;Estadual;
28032730;Estadual;4.1
28033086;Estadual;4.0
28008677;Estadual;3.8
28008782;Estadual;5.1
28003047;Estadual;3.3
28003055;Estadual;3.9
28003071;Estadual;3.6
28026543;Estadual;3.9
28026705;Estadual;4.1
28033884;Estadual;3.8
28013697;Privada;
28013700;Estadual;3.6
28013719;Estadual;4.4
28012151;Estadual;3.1
28012542;Estadual;4.0
28028384;Estadual;3.2
28004809;Estadual;4.2
28030095;Estadual;4.0
28016890;Estadual;4.0
28023331;Estadual;4.5
28040201;Estadual;4.3
28025903;Estadual;3.3
28013921;Estadual;3.9
28013972;Estadual;
28014812;Estadual;3.7
28016971;Estadual;3.4
28021045;Estadual;3.2
28021053;Federal;
28021118;Federal;
28021142;Estadual;3.2
28021177;Estadual;3.4
28021223;Estadual;3.5
28032640;Estadual;4.6
28008421;Estadual;3.7
28016106;Estadual;3.9
28006356;Estadual;4.2
28009398;Estadual;4.8
28009487;Estadual;4.1
28009851;Estadual;4.4
28014839;Estadual;3.8
28013980;Estadual;4.1
28010124;Privada;
28010132;Estadual;4.1
28010450;Estadual;4.9
28032101;Privada;
28037456;Estadual;3.7
28023730;Estadual;5.0
28032080;Estadual;3.4
28024150;Estadual;3.2
28024362;Privada;
28028562;Estadual;3.9
28036204;Estadual;4.1
