ID_ESCOLA;REDE;VL_OBSERVADO_2023
21184364;Municipal;
21184828;Municipal;3.8
21231877;Municipal;3.5
21267561;Municipal;3.9
21150559;Municipal;4.4
21151326;Municipal;3.2
21151350;Municipal;
21151415;Municipal;
21151482;Estadual;
21151520;Estadual;
21151555;Municipal;
21231141;Municipal;3.6
21283834;Municipal;2.9
21531676;Municipal;3.8
21162930;Municipal;5.0
21163391;Municipal;5.1
21163677;Municipal;4.1
21163871;Municipal;5.5
21163952;Municipal;5.4
21164053;Municipal;4.0
21164061;Municipal;
21164096;Municipal;
21164215;Municipal;5.5
21164320;Municipal;5.2
21164339;Municipal;
21164347;Municipal;4.6
21164363;Municipal;5.2
21164428;Municipal;4.3
21164452;Municipal;5.8
21164460;Municipal;6.0
21164495;Estadual;
21164525;Municipal;
21164533;Municipal;6.7
21164622;Estadual;
21164665;Municipal;3.9
21164711;Estadual;
21164746;Estadual;
21164800;Municipal;5.9
21164819;Municipal;5.7
21164827;Municipal;4.8
21164843;Municipal;4.9
21164860;Municipal;5.6
21164886;Estadual;
21164924;Estadual;
21164932;Municipal;4.6
21190171;Municipal;5.0
21190255;Municipal;
21198152;Estadual;
21198199;Estadual;
21199459;Municipal;6.1
21199460;Municipal;6.0
21199477;Municipal;5.7
21207895;Estadual;
21232997;Municipal;5.5
21233039;Municipal;5.1
21234647;Municipal;5.8
21250715;Municipal;5.3
21250782;Municipal;7.6
21267200;Municipal;6.1
21278970;Municipal;5.3
21281041;Municipal;5.4
21283028;Municipal;6.2
21284504;Municipal;7.3
21106002;Municipal;5.4
21106649;Municipal;4.4
21106924;Municipal;4.2
21106975;Municipal;5.5
21107076;Municipal;4.0
21107106;Municipal;3.7
21107203;Estadual;
21230315;Municipal;4.5
21274690;Municipal;
21077100;Municipal;3.9
21077134;Municipal;3.3
21077193;Municipal;
21077630;Municipal;3.1
21077673;Municipal;4.2
21285330;Municipal;
21124795;Municipal;3.9
21124825;Municipal;
21124841;Municipal;
21124850;Municipal;4.4
21124868;Municipal;3.6
21124922;Municipal;3.9
21125236;Municipal;4.3
21125244;Municipal;4.8
21125414;Municipal;3.8
21125457;Municipal;3.8
21125481;Municipal;3.2
21125520;Municipal;3.4
21125627;Municipal;4.1
21125678;Municipal;5.2
21125953;Municipal;3.8
21125961;Municipal;
21125970;Municipal;
21126003;Municipal;
21126593;Estadual;
21126607;Estadual;
21343608;Municipal;3.3
21343616;Municipal;3.9
21343624;Municipal;
21069085;Municipal;
21069174;Municipal;
21069280;Municipal;3.4
21069344;Municipal;3.7
21069450;Municipal;2.6
21069506;Municipal;4.4
21069760;Municipal;
21069808;Municipal;
21069875;Municipal;
21069948;Municipal;4.1
21070270;Municipal;
21070377;Municipal;
21070385;Municipal;3.4
21070903;Municipal;3.7
21070911;Municipal;4.3
21070920;Municipal;3.1
21070938;Municipal;4.0
21070962;Municipal;3.4
21071039;Municipal;4.9
21071071;Estadual;
21215626;Municipal;
21327807;Municipal;4.3
21328013;Municipal;3.2
21584672;Municipal;
21584680;Municipal;3.8
21586667;Municipal;3.8
21069522;Municipal;
21069832;Municipal;3.6
21069956;Municipal;4.2
21070083;Municipal;2.9
21070318;Municipal;
21071020;Municipal;
21071063;Municipal;
21193347;Municipal;
21204365;Municipal;4.9
21229775;Municipal;4.0
21244154;Municipal;3.7
21251657;Municipal;4.3
21286841;Municipal;
21286850;Municipal;3.6
21326215;Municipal;4.0
21033315;Municipal;5.1
21033447;Municipal;
21033943;Municipal;3.3
21033951;Municipal;
21033978;Municipal;
21033986;Municipal;
21033994;Municipal;3.6
21034010;Municipal;4.6
21034052;Municipal;
21034079;Municipal;2.9
21034109;Municipal;3.0
21034133;Municipal;
21034168;Municipal;
21034176;Municipal;
21034184;Municipal;
21034257;Municipal;3.6
21034265;Municipal;
21034320;Municipal;2.8
21034400;Municipal;
21034435;Municipal;3.9
21034494;Municipal;3.4
21034532;Municipal;3.3
21034613;Municipal;2.4
21034621;Municipal;2.9
21034702;Municipal;
21034753;Municipal;
21034788;Municipal;
21034931;Municipal;3.1
21034966;Municipal;4.6
21034974;Municipal;
21035032;Estadual;
21035040;Municipal;3.7
21035067;Estadual;
21035083;Estadual;
21035105;Municipal;
21035113;Estadual;
21035156;Municipal;
21210187;Municipal;
21210349;Municipal;
21211787;Municipal;
21220727;Municipal;
21234248;Municipal;2.6
21234256;Municipal;3.5
21234272;Municipal;4.2
21236879;Municipal;
21244081;Municipal;
21258937;Municipal;
21273758;Municipal;3.9
21275831;Municipal;3.7
21278091;Municipal;
21291110;Municipal;3.1
21143960;Municipal;4.3
21144303;Municipal;
21144583;Municipal;
21144591;Municipal;2.8
21144729;Municipal;
21144885;Municipal;
21144915;Municipal;3.6
21145016;Municipal;
21145059;Municipal;3.4
21145067;Municipal;3.2
21145105;Municipal;
21145113;Municipal;
21145121;Municipal;
21145164;Municipal;3.7
21145180;Municipal;3.2
21145326;Municipal;
21145334;Municipal;4.0
21145342;Estadual;
21198265;Municipal;3.3
21221030;Municipal;
21221057;Municipal;4.2
21281254;Municipal;
21281602;Municipal;3.4
21283508;Municipal;4.5
21062129;Municipal;
21062242;Municipal;4.2
21062307;Municipal;
21062897;Municipal;3.7
21063141;Municipal;5.5
21063176;Municipal;
21063346;Municipal;5.0
21063397;Municipal;3.9
21063583;Municipal;5.7
21063613;Municipal;
21063699;Municipal;4.7
21063834;Municipal;6.2
21063842;Municipal;5.8
21063869;Municipal;
21063923;Municipal;6.8
21063982;Estadual;
21063990;Municipal;6.8
21064024;Estadual;
21220913;Municipal;6.2
21220921;Municipal;4.4
21244839;Municipal;
21272794;Municipal;6.3
21276188;Municipal;5.4
21051909;Municipal;3.9
21051984;Municipal;3.8
21052042;Municipal;2.9
21052050;Municipal;3.0
21052212;Municipal;3.8
21052433;Municipal;4.3
21052441;Municipal;3.4
21052662;Municipal;3.4
21052760;Municipal;
21052778;Municipal;
21052816;Municipal;2.7
21052930;Municipal;
21052956;Municipal;3.5
21053154;Municipal;4.4
21053170;Municipal;
21053413;Municipal;3.7
21053693;Municipal;3.7
21053782;Municipal;
21053790;Municipal;4.9
21053847;Estadual;
21053855;Municipal;3.9
21053863;Municipal;5.2
21053871;Municipal;
21053898;Estadual;
21053901;Municipal;3.9
21053936;Estadual;
21288453;Municipal;3.6
21093970;Municipal;4.2
21094691;Municipal;3.9
21095027;Municipal;4.2
21054290;Municipal;3.4
21054312;Municipal;
21054320;Municipal;3.2
21054347;Municipal;4.1
21054371;Municipal;4.4
21054452;Municipal;
21055092;Municipal;
21055823;Estadual;
21055831;Estadual;
21214662;Municipal;5.6
21214670;Municipal;4.2
21214743;Municipal;4.1
21228477;Municipal;3.9
21228485;Municipal;4.5
21241724;Municipal;4.0
21250049;Municipal;4.6
21278113;Municipal;3.7
21283095;Municipal;4.2
21083894;Municipal;
21084025;Municipal;3.7
21084041;Municipal;
21084106;Municipal;
21084270;Municipal;3.5
21084297;Municipal;5.3
21084548;Municipal;
21084661;Municipal;3.3
21084696;Municipal;4.9
21084726;Municipal;
21084890;Municipal;
21084904;Municipal;4.0
21085048;Municipal;
21085064;Estadual;
21085072;Municipal;4.4
21085145;Municipal;4.7
21085153;Municipal;4.3
21085161;Estadual;
21232326;Municipal;4.1
21317801;Municipal;5.3
21085552;Municipal;4.2
21085595;Municipal;4.0
21085765;Municipal;
21086109;Municipal;5.6
21086222;Municipal;4.2
21086265;Municipal;5.3
21086370;Municipal;4.3
21086524;Municipal;3.5
21086605;Municipal;4.0
21086753;Municipal;4.2
21086974;Municipal;3.3
21087040;Municipal;
21087229;Municipal;3.9
21087814;Municipal;4.9
21088110;Estadual;
21088144;Estadual;
21205736;Municipal;
21239665;Municipal;5.1
21245681;Municipal;3.3
21255490;Municipal;
21492271;Municipal;4.8
22095942;Municipal;4.7
22098232;Municipal;5.2
22098259;Municipal;4.7
22128654;Municipal;5.6
22041222;Estadual;6.0
22041273;Municipal;4.7
22041591;Estadual;
22041621;Estadual;
22041648;Municipal;6.1
22041664;Municipal;4.7
22041680;Estadual;
22117040;Municipal;
22138684;Municipal;6.0
22084320;Estadual;6.0
22084606;Municipal;4.7
22084665;Municipal;4.5
22084819;Estadual;
22084843;Municipal;5.3
22085068;Estadual;
22085165;Municipal;4.3
22119744;Municipal;5.0
22031340;Municipal;5.6
22031430;Municipal;5.2
22031464;Municipal;
22031472;Municipal;5.6
22031529;Estadual;
22031570;Estadual;
22031596;Estadual;4.6
22031600;Municipal;4.9
22031669;Municipal;
22113509;Municipal;
22120629;Municipal;4.1
22017488;Municipal;4.9
22017658;Municipal;
22017909;Municipal;4.4
22017984;Municipal;4.7
22017992;Estadual;4.3
22018026;Estadual;4.4
22018042;Estadual;
22018107;Estadual;4.9
22018174;Estadual;4.2
22018190;Municipal;5.9
22018204;Estadual;
22018212;Municipal;4.7
22018220;Estadual;
22109536;Municipal;5.8
22138250;Municipal;5.9
22148400;Municipal;6.1
22062726;Estadual;
22062912;Municipal;3.4
22063064;Municipal;4.2
22110933;Municipal;4.2
22041907;Municipal;4.7
22042083;Municipal;3.7
22042130;Estadual;
22042172;Municipal;4.8
22042237;Estadual;4.4
22042253;Municipal;3.9
22042270;Estadual;
22042385;Estadual;
22119329;Municipal;3.9
22126724;Municipal;3.4
22135812;Municipal;4.0
22042660;Estadual;4.8
22042679;Estadual;5.2
22042695;Estadual;
22118101;Municipal;5.3
22066411;Municipal;5.6
22066454;Municipal;5.0
22066470;Municipal;4.3
22066535;Estadual;5.4
22066667;Estadual;
22109587;Municipal;4.6
22135294;Municipal;
22141987;Municipal;4.7
22054189;Municipal;5.6
22131469;Municipal;
22046925;Estadual;
22108955;Municipal;4.5
22130403;Municipal;
22080694;Municipal;4.8
22042830;Estadual;
22042938;Estadual;
22116680;Municipal;4.2
22040374;Municipal;4.4
22040382;Municipal;4.3
22040420;Municipal;3.9
22040595;Municipal;
22129324;Municipal;
22073655;Municipal;
22074040;Municipal;3.9
22074139;Municipal;
22074210;Estadual;5.3
22074236;Estadual;
22051546;Municipal;5.0
22051554;Municipal;4.3
22051783;Municipal;
22051929;Municipal;
22051961;Municipal;5.6
22051970;Municipal;4.2
22051988;Estadual;
22111115;Municipal;3.9
22138773;Municipal;5.7
22125515;Municipal;4.3
22000232;Municipal;3.5
22000283;Municipal;4.4
22000402;Municipal;3.5
22000429;Municipal;4.4
22000577;Municipal;4.4
22000585;Municipal;3.9
22000720;Municipal;4.2
22000739;Municipal;4.0
22000755;Municipal;
22000780;Municipal;
22000941;Municipal;3.4
22001000;Municipal;
22001050;Municipal;
22001158;Municipal;3.3
22001182;Municipal;3.4
22001204;Municipal;3.9
22001212;Municipal;4.4
22001271;Municipal;4.3
22001310;Municipal;4.4
22001328;Municipal;3.9
22001379;Municipal;3.6
22001417;Municipal;5.0
22001476;Municipal;3.6
22001484;Municipal;4.2
22001492;Municipal;3.7
22001506;Municipal;3.7
22001565;Municipal;4.2
22001573;Estadual;4.6
22001590;Municipal;5.2
22001603;Estadual;
22001611;Municipal;
22106622;Municipal;4.3
22134069;Municipal;4.7
22137564;Municipal;3.7
22061711;Estadual;3.4
22116303;Municipal;
22043063;Municipal;3.7
22043128;Estadual;
22043136;Estadual;
22043179;Municipal;3.2
22001646;Municipal;4.3
22001980;Municipal;4.8
22002049;Estadual;5.7
22002189;Municipal;4.5
22002197;Municipal;
22002219;Municipal;
22002391;Estadual;4.5
22002405;Municipal;4.7
22002464;Municipal;5.4
22002561;Municipal;4.0
22002588;Estadual;6.1
22002618;Municipal;4.9
22002634;Municipal;
22002677;Estadual;5.1
22002740;Municipal;4.6
22116842;Municipal;5.5
22112944;Municipal;5.1
22018654;Estadual;4.7
22018670;Municipal;5.6
22018972;Municipal;
22019103;Municipal;5.5
22131957;Municipal;
22054340;Municipal;4.4
22054588;Municipal;
22054707;Municipal;4.3
22054820;Estadual;
22098488;Municipal;5.4
22110364;Municipal;3.6
22123962;Municipal;
22128549;Municipal;3.9
22134719;Municipal;4.6
22000615;Municipal;4.2
22001298;Municipal;4.2
22119930;Municipal;4.0
22125752;Municipal;4.6
22077804;Estadual;
22117881;Municipal;4.2
22061754;Federal;
22062084;Municipal;7.1
22062327;Municipal;6.8
22062360;Municipal;7.4
22062424;Municipal;
22062440;Municipal;
22062483;Municipal;
22062602;Estadual;
22062610;Estadual;
22062661;Estadual;4.1
22062670;Estadual;4.2
22108203;Municipal;
22109668;Municipal;6.9
22142487;Municipal;6.4
22109277;Municipal;4.4
22066888;Municipal;2.9
22066934;Municipal;
22135227;Municipal;4.9
22033785;Municipal;
22033793;Municipal;5.7
22129022;Municipal;4.5
22142592;Municipal;5.0
22002782;Municipal;4.9
22002790;Estadual;
22002995;Municipal;4.6
22003010;Municipal;4.5
22003053;Municipal;
22003100;Estadual;5.3
22067981;Municipal;4.9
22011650;Municipal;4.4
22011749;Municipal;5.1
22012060;Municipal;4.3
22012346;Municipal;4.6
22012389;Municipal;5.3
22012419;Estadual;4.9
22012451;Municipal;4.4
22012508;Estadual;
22012524;Municipal;
22130888;Municipal;
22139966;Municipal;4.7
22031804;Estadual;
22031820;Municipal;
22032231;Municipal;
22032266;Municipal;
22032282;Municipal;5.7
22134930;Municipal;6.5
22003320;Municipal;3.5
22003398;Municipal;5.7
22003401;Municipal;4.9
22003452;Estadual;
22003525;Municipal;4.8
22083251;Municipal;4.3
22134018;Estadual;
22013709;Municipal;5.3
22014187;Municipal;5.2
22014217;Municipal;5.4
22014306;Estadual;
22116907;Municipal;5.4
22087478;Municipal;
22087559;Municipal;
22087664;Municipal;4.5
22087702;Municipal;5.9
22087974;Municipal;4.8
22088024;Estadual;
22088113;Municipal;4.3
22131256;Municipal;
22100466;Municipal;3.4
22100890;Municipal;3.3
22128247;Municipal;2.3
22092935;Municipal;4.6
22110615;Municipal;5.0
22133348;Municipal;5.9
22010998;Municipal;4.3
22011030;Municipal;
22011102;Municipal;3.2
22011170;Estadual;
22116621;Municipal;
22144820;Municipal;3.7
22032339;Estadual;
22032592;Municipal;4.3
22033270;Municipal;
22033416;Municipal;4.6
22033700;Municipal;4.1
22033726;Municipal;
22033769;Municipal;
22033998;Estadual;
22034030;Estadual;6.0
22034056;Estadual;5.0
22034072;Estadual;
22034102;Estadual;4.2
22034145;Estadual;
22034153;Municipal;4.6
22034218;Estadual;
22034242;Estadual;
22034250;Estadual;
22117393;Municipal;5.1
22117407;Municipal;5.6
22125108;Municipal;4.4
22132325;Municipal;
22132333;Municipal;
22132350;Municipal;5.1
22144684;Municipal;5.7
22056521;Municipal;5.1
22056572;Municipal;
22067701;Estadual;
22067752;Estadual;
22067833;Municipal;4.1
22068120;Municipal;3.3
22068368;Estadual;4.8
22068376;Municipal;4.3
22137777;Estadual;
22140620;Municipal;3.5
22034463;Municipal;4.2
22034544;Municipal;
22034560;Municipal;
22034781;Estadual;
22135154;Municipal;3.9
22100423;Municipal;
22120157;Municipal;4.5
22068872;Municipal;
22069097;Municipal;2.7
22069330;Estadual;4.9
22122737;Municipal;
22012338;Municipal;3.4
22012427;Municipal;3.2
22110038;Municipal;2.9
22101209;Municipal;4.7
22102680;Municipal;5.2
22102841;Municipal;4.3
22035060;Municipal;
22035346;Municipal;5.2
22035567;Municipal;4.3
22035575;Municipal;5.4
22035605;Municipal;5.7
22035630;Municipal;5.0
22035702;Estadual;
22035907;Estadual;
22129499;Municipal;
22131620;Municipal;5.5
22135308;Municipal;
22144552;Municipal;5.3
22012109;Municipal;5.0
22012362;Municipal;3.5
22129766;Municipal;3.4
22212604;Municipal;
22012923;Municipal;4.8
22013261;Municipal;5.2
22013300;Municipal;4.5
22013369;Municipal;3.8
22013393;Municipal;4.1
22013458;Municipal;4.9
22013555;Estadual;5.9
22013563;Municipal;4.5
22013601;Estadual;4.9
22013628;Municipal;
22109803;Municipal;5.6
22140590;Municipal;5.4
22141448;Municipal;5.2
22141456;Municipal;5.4
22126953;Municipal;5.3
22015868;Estadual;
22110224;Municipal;5.9
22133151;Municipal;
22136002;Estadual;7.3
22019154;Municipal;5.2
22019308;Municipal;4.8
22019375;Municipal;4.8
22054871;Municipal;
22054979;Municipal;4.4
22054995;Municipal;3.8
22108807;Municipal;3.7
22077839;Municipal;4.5
22077847;Municipal;
22077863;Municipal;
22077928;Municipal;4.0
22078037;Municipal;
22078096;Estadual;
22088326;Municipal;4.7
22088695;Estadual;
22088725;Municipal;5.0
22069704;Municipal;3.6
22069747;Municipal;3.7
22074325;Municipal;4.0
22074872;Municipal;2.6
22074937;Municipal;
22074953;Municipal;4.0
22074961;Municipal;3.6
22075054;Estadual;3.7
22075119;Municipal;
22075135;Municipal;4.5
22075160;Municipal;
22075178;Municipal;3.3
22075186;Estadual;
22075232;Municipal;2.7
22075275;Municipal;3.4
22075348;Municipal;
22075372;Estadual;3.6
22075380;Municipal;3.0
22075399;Municipal;4.2
22141944;Municipal;3.7
22075542;Municipal;3.7
22075550;Municipal;
22075658;Estadual;
22075704;Estadual;
22075801;Municipal;4.4
22062700;Estadual;3.9
22063056;Estadual;5.1
22063080;Municipal;
22063161;Municipal;
22063170;Estadual;4.2
22063196;Municipal;
22116605;Municipal;2.8
22076247;Municipal;3.8
22076433;Municipal;5.5
22076450;Estadual;6.1
22076522;Municipal;
22076549;Municipal;4.3
22076581;Estadual;4.9
22114807;Municipal;4.1
22116540;Municipal;4.8
22062408;Municipal;
22062467;Municipal;
22062637;Municipal;4.4
22115749;Municipal;
22021795;Municipal;4.3
22044329;Municipal;
22102779;Municipal;5.1
22119078;Municipal;2.9
22019537;Municipal;
22019740;Estadual;
22019766;Municipal;
22019790;Estadual;
22019820;Municipal;
22019839;Estadual;
22019871;Estadual;
22109765;Municipal;7.0
22070354;Estadual;5.3
22070419;Municipal;
22117954;Municipal;
22122842;Municipal;4.4
22078177;Municipal;5.9
22078258;Municipal;5.3
22078355;Estadual;
22110739;Municipal;
22036334;Municipal;6.3
22036350;Municipal;5.6
22036369;Estadual;
22036385;Municipal;6.1
22070494;Municipal;3.7
22070702;Municipal;
22070850;Municipal;4.2
22070869;Municipal;4.9
22070877;Estadual;
22047522;Municipal;5.2
22047530;Municipal;
22047581;Municipal;
22047590;Estadual;5.2
22047670;Municipal;5.0
22047697;Municipal;
22055142;Estadual;
22055231;Municipal;4.9
22000380;Municipal;
22003614;Municipal;4.3
22003835;Municipal;
22003843;Municipal;5.1
22003860;Municipal;4.2
22003886;Municipal;4.6
22004084;Municipal;4.8
22004122;Municipal;
22004238;Municipal;3.9
22004254;Municipal;
22004289;Municipal;4.3
22004432;Municipal;4.0
22004548;Municipal;
22004688;Municipal;4.4
22004750;Municipal;
22004777;Estadual;5.4
22004793;Estadual;5.2
22004823;Estadual;
22004831;Municipal;4.7
22136738;Municipal;4.7
22071148;Municipal;2.8
22071210;Municipal;3.3
22071253;Estadual;5.1
22056610;Municipal;3.9
22056840;Municipal;4.7
22056866;Estadual;
22107109;Municipal;4.0
22099557;Municipal;5.5
22057072;Municipal;5.6
22057099;Municipal;
22057102;Municipal;5.5
22057145;Municipal;6.1
22057358;Municipal;4.7
22057706;Municipal;4.4
22057943;Municipal;5.8
22058060;Estadual;
22058095;Estadual;
22058117;Estadual;
22058125;Municipal;4.4
22058141;Estadual;5.6
22058150;Estadual;5.6
22058168;Estadual;
22058192;Estadual;5.2
22058230;Estadual;
22058273;Estadual;
22058281;Estadual;
22117776;Municipal;5.4
22124683;Municipal;
22124691;Municipal;4.3
22124713;Municipal;5.9
22136096;Municipal;4.7
22138765;Municipal;5.2
22139648;Municipal;
22141677;Municipal;5.5
22047867;Municipal;
22047891;Municipal;4.7
22047921;Estadual;
22140611;Municipal;
22043195;Municipal;4.8
22043420;Municipal;4.2
22043438;Estadual;
22112197;Municipal;4.7
22085262;Municipal;4.9
22085394;Municipal;
22085475;Estadual;
22085505;Estadual;5.4
22322710;Municipal;5.2
22088881;Municipal;4.7
22088938;Municipal;
22132619;Municipal;4.6
22110666;Municipal;4.4
22063226;Municipal;
22063234;Municipal;
22064206;Estadual;4.8
22064214;Municipal;
22064249;Estadual;
22058346;Municipal;4.2
22058494;Municipal;
22058630;Municipal;
22058702;Estadual;
22058710;Municipal;3.6
22068635;Municipal;
22068945;Municipal;
22128638;Municipal;3.6
22128646;Municipal;3.4
22043659;Estadual;
22116818;Municipal;4.7
22130527;Municipal;5.4
22015051;Municipal;4.7
22015469;Estadual;4.7
22015612;Municipal;4.8
22016040;Estadual;
22124624;Municipal;4.3
22135774;Municipal;4.3
22048030;Municipal;4.7
22048065;Municipal;5.4
22048073;Municipal;5.2
22048278;Municipal;
22048340;Estadual;5.8
22048413;Estadual;4.9
22048421;Municipal;
22048472;Municipal;5.0
22048529;Municipal;4.6
22139672;Municipal;
22078398;Municipal;4.9
22078479;Municipal;4.5
22078541;Municipal;
22078550;Municipal;5.3
22078576;Municipal;5.1
22078614;Estadual;
22078690;Estadual;5.4
22078703;Estadual;
22141740;Municipal;5.5
22089802;Municipal;
22089942;Municipal;4.7
22131531;Municipal;5.5
22090185;Municipal;4.6
22091360;Municipal;4.4
22091424;Municipal;4.4
22091432;Estadual;
22091459;Estadual;4.4
22126341;Municipal;5.6
22059008;Municipal;3.4
22059318;Municipal;3.7
22059326;Estadual;5.2
22091769;Municipal;
22092188;Municipal;
22092234;Municipal;5.0
22138382;Municipal;4.5
22093087;Municipal;4.8
22093150;Municipal;5.5
22093222;Estadual;5.4
22093281;Municipal;5.1
22093303;Estadual;
22093354;Estadual;
22093427;Estadual;
22093494;Municipal;5.0
22111492;Municipal;4.7
22118799;Municipal;5.3
22043772;Municipal;4.4
22043780;Municipal;3.9
22043845;Municipal;4.8
22043853;Estadual;
22043888;Municipal;
22033807;Municipal;4.5
22034277;Municipal;4.9
22059610;Estadual;
22059652;Municipal;
22109145;Municipal;
22129049;Municipal;
22100520;Municipal;3.4
22005188;Municipal;4.7
22005200;Municipal;4.6
22005242;Estadual;5.0
22005331;Municipal;5.6
22005390;Municipal;4.6
22133097;Municipal;5.1
22110941;Municipal;4.0
22142371;Municipal;3.7
22019979;Municipal;4.1
22020004;Municipal;3.7
22020080;Municipal;3.8
22020136;Municipal;4.3
22020195;Municipal;3.8
22020306;Municipal;3.3
22020322;Municipal;3.6
22020373;Municipal;4.5
22020543;Municipal;
22020586;Municipal;
22020608;Municipal;4.6
22020632;Municipal;
22020667;Municipal;
22020810;Estadual;
22020853;Municipal;3.8
22020888;Municipal;4.4
22020900;Municipal;4.7
22020918;Municipal;3.5
22020942;Estadual;
22020969;Estadual;
22110801;Municipal;3.7
22126716;Municipal;4.4
22035109;Municipal;4.9
22035311;Municipal;4.7
22035320;Estadual;
22035621;Municipal;
22129278;Municipal;4.4
22076476;Municipal;
22076506;Municipal;2.9
22132287;Municipal;3.8
22146806;Municipal;3.8
22066446;Municipal;4.0
22066551;Municipal;5.5
22111026;Municipal;4.0
22041290;Municipal;5.0
22021019;Municipal;4.9
22021086;Municipal;
22021124;Municipal;4.1
22021175;Municipal;
22093680;Municipal;4.4
22093818;Municipal;
22131418;Municipal;4.4
22009345;Municipal;
22009744;Municipal;
22037896;Municipal;
22037926;Municipal;5.4
22037942;Municipal;
22038248;Municipal;
22137190;Municipal;5.0
22119647;Municipal;4.1
22049142;Municipal;3.6
22050779;Municipal;4.5
22051155;Municipal;4.1
22055614;Municipal;5.6
22134140;Municipal;6.0
22013695;Municipal;4.0
22013776;Municipal;
22014314;Estadual;4.9
22014373;Estadual;
22014470;Estadual;
22135189;Municipal;4.4
22140069;Municipal;4.3
22140182;Municipal;4.1
22140808;Municipal;4.8
22006095;Municipal;2.9
22006109;Municipal;3.0
22006133;Municipal;3.1
22006184;Estadual;4.5
22006397;Municipal;2.8
22006559;Municipal;
22006575;Municipal;3.7
22006745;Municipal;4.4
22006800;Estadual;
22006850;Estadual;
22006877;Municipal;4.0
22124780;Municipal;
22136592;Municipal;3.8
22006419;Municipal;3.8
22006435;Municipal;3.9
22006443;Municipal;4.5
22006737;Municipal;3.7
22112707;Municipal;
22128484;Municipal;
22055851;Municipal;4.5
22056025;Estadual;4.7
22056050;Municipal;4.3
22093834;Estadual;
22093885;Municipal;
22112863;Municipal;4.7
22132600;Municipal;4.4
22139451;Municipal;4.9
22056211;Estadual;
22056238;Municipal;5.3
22056297;Estadual;5.3
22092498;Municipal;
22093125;Municipal;3.8
22143955;Municipal;4.4
22007270;Municipal;
22007318;Estadual;4.0
22007393;Municipal;4.1
22139591;Municipal;
22141715;Municipal;4.0
22145176;Municipal;2.9
22008357;Municipal;
22008365;Municipal;3.8
22008373;Municipal;2.8
22008381;Municipal;3.3
22008608;Municipal;3.8
22008659;Municipal;
22008667;Municipal;
22008721;Municipal;
22008772;Municipal;3.6
22008780;Estadual;
22008802;Municipal;
22111247;Municipal;
22117997;Municipal;2.6
22122877;Municipal;5.0
22130705;Municipal;
22130721;Municipal;3.3
22132236;Municipal;3.8
22021280;Municipal;4.2
22036628;Municipal;3.8
22037802;Municipal;4.0
22037918;Municipal;4.2
22038086;Municipal;4.6
22021892;Municipal;3.8
22021922;Estadual;
22117873;Municipal;3.3
22118586;Municipal;4.0
22122109;Municipal;4.0
22085530;Municipal;4.8
22085548;Municipal;4.7
22085769;Municipal;4.9
22085777;Estadual;
22064338;Municipal;3.7
22064443;Municipal;3.4
22064478;Municipal;3.8
22064591;Municipal;2.9
22064648;Municipal;3.3
22064931;Municipal;3.5
22105117;Estadual;
22124926;Municipal;3.3
22073787;Municipal;3.1
22073876;Municipal;4.0
22004181;Municipal;4.6
22004297;Municipal;3.9
22004475;Municipal;3.6
22005102;Municipal;4.6
22124551;Municipal;4.5
22004858;Municipal;
22012397;Municipal;3.7
22136363;Municipal;
22059920;Estadual;
22060057;Estadual;
22060065;Municipal;
22060073;Municipal;4.3
22117903;Municipal;3.8
22134239;Municipal;4.6
22024816;Municipal;
22025685;Municipal;4.1
22033777;Municipal;6.1
22033831;Municipal;
22033840;Municipal;4.4
22008934;Municipal;
22008985;Municipal;
22009019;Estadual;
22120785;Municipal;
22134867;Estadual;
22137548;Municipal;
22137602;Municipal;
22143637;Municipal;
22143645;Municipal;4.2
22048820;Municipal;
22048880;Municipal;
22048928;Estadual;5.0
22133615;Municipal;
22031626;Municipal;5.1
22111743;Municipal;5.0
22079173;Municipal;
22079246;Municipal;
22079831;Municipal;
22080333;Estadual;
22080341;Estadual;4.8
22080350;Estadual;
22080392;Estadual;5.4
22080422;Estadual;
22080430;Municipal;5.4
22080449;Estadual;
22080465;Estadual;
22080481;Estadual;5.5
22080490;Municipal;
22111891;Estadual;
22133933;Municipal;5.3
22133941;Municipal;5.8
22141952;Municipal;5.7
22217606;Municipal;6.1
22041516;Municipal;4.6
22094750;Estadual;
22094989;Estadual;
22094997;Municipal;4.9
22095020;Municipal;4.7
22095225;Estadual;
22120319;Municipal;
22142851;Municipal;4.8
22066993;Municipal;5.6
22067710;Estadual;
22065253;Municipal;
22065326;Municipal;
22065342;Estadual;
22065385;Municipal;
22120564;Municipal;
22164014;Municipal;5.0
22044418;Municipal;4.3
22044655;Municipal;3.5
22044671;Municipal;3.6
22044728;Municipal;3.3
22044736;Municipal;
22044752;Estadual;
22131892;Municipal;4.0
22138315;Municipal;3.2
22080880;Municipal;4.1
22118470;Municipal;
22076735;Municipal;4.3
22077375;Municipal;3.1
22077421;Estadual;3.8
22077430;Municipal;5.6
22134115;Municipal;
22014802;Municipal;5.0
22014810;Municipal;
22014900;Municipal;
22014918;Municipal;
22015159;Estadual;5.4
22015183;Municipal;5.1
22015230;Municipal;
22015310;Municipal;5.7
22015370;Municipal;5.2
22015396;Municipal;4.1
22015426;Municipal;4.3
22015507;Municipal;4.9
22015566;Municipal;
22015582;Municipal;3.5
22015590;Municipal;4.5
